1997-01-01,-2.5
1997-01-02,-3.7
1997-01-03,-3.4
1997-01-04,-0.5
1997-01-05,-3.5
1997-01-06,-2.2
1997-01-07,0.5
1997-01-08,0.9
1997-01-09,-1.0
1997-01-10,-4.5
1997-01-11,N/A
1997-01-12,N/A
1997-01-13,6.9
1997-01-14,6.6
1997-01-15,7.0
1997-01-16,5.3
1997-01-17,5.2
1997-01-18,N/A
1997-01-19,-0.4
1997-01-20,0.4
1997-01-21,4.7
1997-01-22,N/A
1997-01-23,N/A
1997-01-24,N/A
1997-01-25,3.5
1997-01-26,5.6
1997-01-27,4.2
1997-01-28,3.6
1997-01-29,5.1
1997-01-30,6.1
1997-01-31,2.0
1997-02-01,-0.3
1997-02-02,2.2
1997-02-03,3.6
1997-02-04,1.8
1997-02-05,1.8
1997-02-06,3.4
1997-02-07,4.8
1997-02-08,4.8
1997-02-09,6.5
1997-02-10,5.4
1997-02-11,4.4
1997-02-12,4.4
1997-02-13,2.8
1997-02-14,1.0
1997-02-15,-0.6
1997-02-16,0.8
1997-02-17,4.6
1997-02-18,4.6
1997-02-19,4.5
1997-02-20,3.4
1997-02-21,2.5
1997-02-22,6.7
1997-02-23,6.6
1997-02-24,5.1
1997-02-25,4.2
1997-02-26,1.8
1997-02-27,2.9
1997-02-28,6.9
1997-03-01,6.1
1997-03-02,6.1
1997-03-03,4.0
1997-03-04,6.7
1997-03-05,6.1
1997-03-06,5.5
1997-03-07,5.8
1997-03-08,6.1
1997-03-09,5.8
1997-03-10,5.7
1997-03-11,7.4
1997-03-12,5.6
1997-03-13,-0.3
1997-03-14,-2.1
1997-03-15,-1.1
1997-03-16,-1.0
1997-03-17,0.2
1997-03-18,-0.7
1997-03-19,-2.5
1997-03-20,0.5
1997-03-21,-1.3
1997-03-22,-3.5
1997-03-23,1.7
1997-03-24,1.8
1997-03-25,1.6
1997-03-26,4.9
1997-03-27,3.9
1997-03-28,2.6
1997-03-29,1.6
1997-03-30,2.0
1997-03-31,6.3
1997-04-01,3.5
1997-04-02,3.4
1997-04-03,1.7
1997-04-04,0.6
1997-04-05,-0.4
1997-04-06,-1.6
1997-04-07,-0.2
1997-04-08,3.4
1997-04-09,4.1
1997-04-10,4.3
1997-04-11,0.3
1997-04-12,2.7
1997-04-13,3.1
1997-04-14,1.8
1997-04-15,0.7
1997-04-16,3.8
